id,Titel,Nachname,Vornamen,Geburtsjahr,Gruppenname,WahlkreisNr,LandId,Listenplatz,Jahr
982.0,,Frahm,Detlef-Michael,1944.0,FREIE WÄHLER,193.0,TH,6.0,2017.0
983.0,,Frank,Ralf,1981.0,SPD,,SL,13.0,2017.0
984.0,,Frank,Christopher,1986.0,DM,,SL,1.0,2017.0
985.0,,Frank,Muna,1997.0,Die Grauen,,BE,2.0,2017.0
986.0,,Frank,Daniela,1978.0,Die Grauen,,BE,4.0,2017.0
987.0,,Frank,Thomas,1964.0,Tierschutzpartei,,BY,5.0,2017.0
988.0,Dr.,Frank,Jessica,1986.0,Tierschutzpartei,,BW,2.0,2017.0
989.0,,Franke,Bettina,1968.0,Die PARTEI,61.0,BB,7.0,2017.0
990.0,Dr.,Franke,Edgar Konrad Hartmut,1960.0,SPD,170.0,HE,11.0,2017.0
991.0,,Franke,Maxime-Kathrein Viktoria,1990.0,Die PARTEI,,HE,28.0,2017.0
992.0,,Franke,Kenneth Justin Max,1993.0,Die PARTEI,,BB,10.0,2017.0
993.0,,Franke,Eckhard,1952.0,MLPD,84.0,,,2017.0
994.0,,von Frankenberg und Proschlitz,Jobst-Egbert Dietrich Armin Friedrich Stefan,1967.0,CDU,,HH,8.0,2017.0
995.0,,Frankenberger,Angelika Renate Hildegard,1942.0,Gesundheitsforschung,,NW,1.0,2017.0
996.0,,Franz,Frank Willi,1978.0,NPD,296.0,SL,1.0,2017.0
997.0,,Franz,Christiane Sabine,1969.0,BGE,,HH,10.0,2017.0
998.0,,Franz,Markus,1963.0,CDU,,SL,18.0,2017.0
999.0,,Franz,Michael,1958.0,BüSo,,BE,9.0,2017.0
1000.0,,Franz,Torben,1994.0,DIE LINKE,40.0,,,2017.0
1001.0,,Franzen,Nicole,1985.0,FDP,,RP,36.0,2017.0
1002.0,,Frauendorfer,Michaela Gertraud Anna,1965.0,CSU,,BY,45.0,2017.0
1003.0,,Frech,Thomas,1984.0,DM,,BW,15.0,2017.0
1004.0,,Frederking,Matthias Thomas,1993.0,V-Partei³,,BY,16.0,2017.0
1005.0,,Freese,Ulrich Ronald,1951.0,SPD,64.0,BB,2.0,2017.0
1006.0,,Frei,Martin,1985.0,Die PARTEI,,HE,29.0,2017.0
1007.0,,Frei,Thorsten,1973.0,CDU,286.0,,,2017.0
1008.0,,Freihoffer,Irmgard,1961.0,DIE LINKE,233.0,BY,17.0,2017.0
1009.0,,Freihold,Brigitte,1955.0,DIE LINKE,210.0,RP,3.0,2017.0
1010.0,,Freitag,Dagmar,1953.0,SPD,150.0,NW,6.0,2017.0
1011.0,,Frenzel,Harald Hermann,1961.0,EB: Frenzel,187.0,,,2017.0
1012.0,,Frerking,Silas Rouven,1987.0,Die PARTEI,,BY,7.0,2017.0
1013.0,,Fresdorf,Paul,1977.0,FDP,78.0,,,2017.0
1014.0,Dr.,Freudenstein,Astrid,1973.0,CSU,,BY,26.0,2017.0
1015.0,,Freudigmann,Klaus,1942.0,MLPD,83.0,BE,12.0,2017.0
1016.0,,Fricke,Otto,1965.0,FDP,110.0,NW,7.0,2017.0
1017.0,,Frieben-Wischer,Karla Annemarie,1962.0,GRÜNE,,SH,9.0,2017.0
1018.0,,Friede,Lisa-Marie,1992.0,GRÜNE,101.0,NW,17.0,2017.0
1019.0,,Friedel,Lea Joy,1993.0,Die PARTEI,75.0,BE,3.0,2017.0
1020.0,,Friedhoff,Dietmar,1966.0,AfD,43.0,NI,5.0,2017.0
1021.0,Dr.,Friedrich,Hans-Peter,1957.0,CSU,239.0,BY,8.0,2017.0
1022.0,,Friedrich,Holm,1965.0,Die PARTEI,,HB,10.0,2017.0
1023.0,,Friedrich,Ralf,1966.0,NPD,,TH,8.0,2017.0
1024.0,,Friedrich,Hans Ludwig,1952.0,Die PARTEI,,RP,1.0,2017.0
1025.0,,Friedrich,Klaus-Jürgen Günther,1950.0,FDP,,RP,29.0,2017.0
1026.0,,Friedrich,Lena,1993.0,V-Partei³,,HB,1.0,2017.0
1027.0,,Friedrichs,Michael Johannes,1961.0,DIE LINKE,186.0,,,2017.0
1028.0,,Friedrichs-Heinemann,Beate,1958.0,SPD,,SH,12.0,2017.0
1029.0,,Friemann-Jennert,Maika,1964.0,CDU,,MV,7.0,2017.0
1030.0,Dr.,Friesen,Anton,1985.0,AfD,,TH,5.0,2017.0
1031.0,,Frieser,Michael,1964.0,CSU,245.0,BY,21.0,2017.0
1032.0,,Frimmel,Rüdiger,1971.0,V-Partei³,,BW,14.0,2017.0
1033.0,,Frisch,Patrick,1989.0,FDP,,TH,12.0,2017.0
1034.0,,Fritz,Christine,1977.0,NPD,,HE,5.0,2017.0
1035.0,,Fritz,Susanne,1966.0,BGE,,SH,2.0,2017.0
1036.0,Dr.,Fröhlich,Patrick,1981.0,CSU,,BY,61.0,2017.0
1037.0,,Frohnmaier,Markus,1991.0,AfD,260.0,BW,4.0,2017.0
1038.0,,Frölich,Günther,1954.0,FREIE WÄHLER,265.0,BW,3.0,2017.0
1039.0,,Frömberg,Madeline,1990.0,V-Partei³,,SN,4.0,2017.0
1040.0,Dr.,Frömming,Götz,1968.0,AfD,,BE,3.0,2017.0
1041.0,,Frömmrich,Jürgen,1959.0,GRÜNE,167.0,HE,8.0,2017.0
1042.0,,Frosina,Torsten,1986.0,ÖDP,14.0,,,2017.0
1043.0,,Fuchs,Klaus,1954.0,MLPD,71.0,ST,5.0,2017.0
1044.0,,Fuchs,Christiane,1961.0,FDP,67.0,ST,5.0,2017.0
1045.0,,Fuchs,Lorenz,1965.0,FREIE WÄHLER,230.0,BY,30.0,2017.0
1046.0,,Fuchs,Norbert,1961.0,BGE,,TH,7.0,2017.0
1047.0,,Fuchs,Andreas,1984.0,CDU,,SL,21.0,2017.0
1048.0,,Fuchs,David,1987.0,Die PARTEI,,NI,8.0,2017.0
1049.0,,Fuchtel,Hans-Joachim,1952.0,CDU,280.0,,,2017.0
1050.0,,Fucken-Kurzawa,Sonja,1973.0,CDU,,NW,58.0,2017.0
1051.0,,Fuhl,Wolfgang,1960.0,AfD,282.0,,,2017.0
1052.0,,Füllgraf,Helene Margarete,1956.0,DIE LINKE,,BY,19.0,2017.0
1053.0,,Funk,Reinhard,1958.0,MLPD,138.0,NI,2.0,2017.0
1054.0,,Funke genannt Kaiser,Maximilian Ludwig,1993.0,FDP,252.0,BY,16.0,2017.0
1055.0,,Fürnrohr,Angelika,1958.0,Tierschutzpartei,,BY,11.0,2017.0
1056.0,,Fürter,Thorsten,1970.0,GRÜNE,11.0,,,2017.0
1057.0,,Füßmann,Klaus-Wilhelm,1957.0,FDP,141.0,NW,30.0,2017.0
1058.0,,Gaarz,Timo,1977.0,CDU,,SH,13.0,2017.0
1059.0,,Gabbert,Klaus-Dieter,1959.0,FREIE WÄHLER,16.0,MV,2.0,2017.0
1060.0,,Gabel,Robert,1979.0,Tierschutzpartei,15.0,MV,2.0,2017.0
1061.0,,Gäbel,Philipp,1987.0,MLPD,,SN,6.0,2017.0
1062.0,,Gabelmann,Ute Elisabeth,1981.0,PIRATEN,153.0,SN,3.0,2017.0
1063.0,,Gabelmann,Sylvia,1958.0,DIE LINKE,148.0,NW,9.0,2017.0
1064.0,,Gabriel,Adrian Charles,1976.0,DIE LINKE,179.0,HE,8.0,2017.0
1065.0,,Gabriel,Sigmar Hartmut,1959.0,SPD,49.0,NI,25.0,2017.0
1066.0,,Gabriel,Sandra,1972.0,Die PARTEI,,SL,1.0,2017.0
1067.0,,Gädechens,Ingo,1960.0,CDU,9.0,SH,3.0,2017.0
1068.0,,Gaisenkersting,Dietmar,1967.0,SGP,,NW,2.0,2017.0
1069.0,,Galau,Andreas,1967.0,AfD,,BB,7.0,2017.0
1070.0,,Gall,Korbinian Simon,1992.0,GRÜNE,222.0,BY,14.0,2017.0
1071.0,,Galle,Ronald,1957.0,BüSo,155.0,SN,4.0,2017.0
1072.0,,Gallina,Anna Gesche Lydia,1983.0,GRÜNE,20.0,,,2017.0
1073.0,,Galwas,Marc,1970.0,DKP,,NI,13.0,2017.0
1074.0,,Gann,Susanne,1964.0,Tierschutzpartei,,BW,14.0,2017.0
1075.0,,Gansel,Jürgen,1974.0,NPD,,SN,4.0,2017.0
1076.0,,Ganskow,Thomas,1967.0,PIRATEN,42.0,NI,3.0,2017.0
1077.0,,Ganter,Friedrich,1962.0,Die PARTEI,,HH,12.0,2017.0
1078.0,,Ganter,Sofia Ofelia,1989.0,GRÜNE,,HE,16.0,2017.0
1079.0,,Garbe,Heinrich Theodor,1955.0,AfD,142.0,,,2017.0
1080.0,,Garcia Garcia,Irene,1957.0,DIE VIOLETTEN,233.0,,,2017.0
1081.0,,Gärtner,Lisa Ursula,1986.0,MLPD,123.0,MV,1.0,2017.0
1082.0,,Gärtner,Heinz,1940.0,SPD,,HE,46.0,2017.0
1083.0,,Gärtner-Engel,Monika,1952.0,MLPD,,BW,1.0,2017.0
1084.0,,Gasper,Jürgen Maria,1960.0,SPD,,HE,29.0,2017.0
1085.0,,Gast,Torsten,1974.0,FREIE WÄHLER,,HE,16.0,2017.0
1086.0,,Gast,Kurt Jürgen,1956.0,BGE,,NW,18.0,2017.0
1087.0,,Gastel,Matthias,1970.0,GRÜNE,262.0,BW,10.0,2017.0
1088.0,Dr.,Gatzweiler,Cliff,1974.0,FDP,87.0,NW,45.0,2017.0
1089.0,Dr.,Gauland,Eberhardt Alexander,1941.0,AfD,63.0,BB,1.0,2017.0
1090.0,,Gause,Ellen,1966.0,GRÜNE,35.0,,,2017.0
1091.0,,Gawlitza,Dirk,1977.0,FDP,86.0,BE,9.0,2017.0
1092.0,,Gebauer,Carlos Alexander,1964.0,FDP,115.0,NW,34.0,2017.0
1093.0,,Gebauer,Bernhard,1964.0,BP,,BY,16.0,2017.0
1094.0,,Gebauer,Hermann,1943.0,PIRATEN,46.0,,,2017.0
1095.0,,Gebhard,Ludwig,1951.0,FREIE WÄHLER,220.0,BY,27.0,2017.0
1096.0,,Gebhardt,Beatrice Ulrike Kathrin,1963.0,CDU,,TH,8.0,2017.0
1097.0,,Gebhardt,Andreas,1979.0,AfD,,TH,7.0,2017.0
1098.0,,Gebhardt,Herbert Alexander,1944.0,ÖDP,276.0,,,2017.0
1099.0,Dr.,Gebhart,Thomas,1971.0,CDU,211.0,RP,4.0,2017.0
1100.0,,Geddert,Robin,1979.0,PIRATEN,168.0,HE,4.0,2017.0
1101.0,,Gedig,Dietmar,1985.0,AfD,102.0,,,2017.0
1102.0,,Geerligs,Angelika,1953.0,Volksabstimmung,,NW,3.0,2017.0
1103.0,,Gehring,Kai Boris,1977.0,GRÜNE,120.0,NW,10.0,2017.0
1104.0,Dr.,Gehrke,Axel,1942.0,AfD,9.0,SH,2.0,2017.0
1105.0,,Gehrke,Marko,1974.0,Die PARTEI,,BE,44.0,2017.0
1106.0,Dr.,Gehrmann,Peter,1960.0,GRÜNE,108.0,,,2017.0
1107.0,,Geidel,Dmitri,1989.0,SPD,85.0,BE,14.0,2017.0
1108.0,,Geidel,Jens,1965.0,EB: Geidel,194.0,,,2017.0
1109.0,,Geier,Judith,1983.0,PIRATEN,,HE,18.0,2017.0
1110.0,,Geils,Monika,1964.0,GRÜNE,34.0,NI,23.0,2017.0
1111.0,,Geisbüsch,Dennis,1981.0,DM,,SL,2.0,2017.0
1112.0,,Geisenfelder,Florian,1991.0,BP,228.0,BY,17.0,2017.0
1113.0,,Geisler,Uwe Gerald,1971.0,FDP,166.0,SN,12.0,2017.0
1114.0,,Geissler,Jonas Alexander Tecumseh,1984.0,CSU,,BY,47.0,2017.0
1115.0,,Gelbhaar,Stefan,1976.0,GRÜNE,76.0,BE,2.0,2017.0
1116.0,,Gemkow,Manfred Ekkehard,1958.0,BGE,,BY,12.0,2017.0
1117.0,,Gent,Eva-Marie,1951.0,EB: Gent,168.0,,,2017.0
1118.0,,Georg,Eugen Rainer,1976.0,BGE,,SL,2.0,2017.0
1119.0,,Georgiou,Gabriele,1955.0,MLPD,128.0,,,2017.0
1120.0,,Georgius,Rainer,1985.0,DKP,,BB,6.0,2017.0
1121.0,,Gérard,Michel Philippe,1979.0,Die PARTEI,,HH,13.0,2017.0
1122.0,,Gerbig,Stefan,1983.0,DIE LINKE,245.0,,,2017.0
1123.0,,Gerbsch,Elisa,1990.0,DIE LINKE,,SN,13.0,2017.0
1124.0,,Gerdes,Michael,1960.0,SPD,125.0,NW,64.0,2017.0
1125.0,,Gerdes,Pascal,1994.0,Die PARTEI,,NI,22.0,2017.0
1126.0,,Gerfelder-Jung,Frank,1964.0,DKP,,HE,17.0,2017.0
1127.0,,Gericke,Arne,1964.0,FREIE WÄHLER,14.0,MV,3.0,2017.0
1128.0,,Gerig,Alois,1956.0,CDU,276.0,,,2017.0
1129.0,,Gerkens,Uwe Peter,1959.0,DKP,,NI,14.0,2017.0
1130.0,,Gerlach,Karsten,1971.0,SPD,,NW,81.0,2017.0
1131.0,,Germer,Carsten Wilhelm,1970.0,Die PARTEI,,HH,15.0,2017.0
1132.0,,Gerster,Martin,1971.0,SPD,292.0,BW,8.0,2017.0
1133.0,,Gesenhues,Jan-Niclas,1990.0,GRÜNE,128.0,NW,20.0,2017.0
1134.0,,Geserick,Hans-Joachim,1950.0,DKP,,BE,8.0,2017.0
1135.0,,Gewiese,Uwe,1969.0,AfD,73.0,ST,5.0,2017.0
1136.0,,Giebel,Frank Michael,1966.0,EB: Giebel,23.0,,,2017.0
1137.0,,Gielow,Christian Alexander,1974.0,BGE,,HH,4.0,2017.0
1138.0,,Gienger,Eberhard,1951.0,CDU,266.0,,,2017.0
1139.0,,Gier,Holger Rainer,1983.0,PIRATEN,,SL,4.0,2017.0
1140.0,,Giera,Glenn,1976.0,ÖDP,218.0,,,2017.0
1141.0,,Giermann,Rita Maria,1941.0,MLPD,,HH,8.0,2017.0
1142.0,,Giermann,Steven,1998.0,CDU,,MV,9.0,2017.0
1143.0,,Ginsbach,Patrick Sebastian,1984.0,GRÜNE,296.0,SL,4.0,2017.0
1144.0,,Giousouf,Cemile,1978.0,CDU,138.0,NW,23.0,2017.0
1145.0,,Gjoka,Kole,1970.0,CDU,,SH,19.0,2017.0
1146.0,,Glanert,Laura Amanda,1993.0,BGE,,HE,3.0,2017.0
1147.0,,Gläsemann,Sven,1981.0,NPD,,BB,9.0,2017.0
1148.0,,Glaser,Albrecht Heinz Erhard,1942.0,AfD,170.0,HE,5.0,2017.0
1149.0,,Gläser,Michael,1984.0,SPD,,BB,18.0,2017.0
1150.0,,Glaser,Stefan,1964.0,V-Partei³,,RP,8.0,2017.0
1151.0,,Glasneck,Maximilian Christoph,1989.0,DiB,,BY,2.0,2017.0
1152.0,,Glathe-Braun,Eva-Maria,1958.0,DIE LINKE,291.0,,,2017.0
1153.0,Dr.,Glatzer,Jens,1976.0,Die PARTEI,,BE,16.0,2017.0
1154.0,,Glaubrecht,Susanna,1967.0,V-Partei³,,BW,17.0,2017.0
1155.0,,Glause,Stefan,1966.0,Die PARTEI,271.0,BW,18.0,2017.0
1156.0,,Glemnitz,Lukas Felix,1999.0,Die PARTEI,,NI,24.0,2017.0
1157.0,,Gleuel,Vera,1951.0,FREIE WÄHLER,167.0,HE,10.0,2017.0
1158.0,,Globig,Steffen,1973.0,SPD,71.0,ST,7.0,2017.0
1159.0,,Glock,Florian,1984.0,FDP,199.0,RP,5.0,2017.0
1160.0,,Glöckner,Angelika,1962.0,SPD,210.0,RP,9.0,2017.0
1161.0,,Glöckner,Gottfried,1962.0,DM,,HE,1.0,2017.0
1162.0,,Gluch,Sabrina,1980.0,V-Partei³,,HH,2.0,2017.0
1163.0,,Glück,Georg,1982.0,PIRATEN,,BW,21.0,2017.0
1164.0,,Glück,Wolf,1943.0,EB: Glück,279.0,,,2017.0
1165.0,,Gmelch,Therese,1955.0,MLPD,236.0,BY,2.0,2017.0
1166.0,,Gminder,Franziska,1945.0,AfD,,BW,11.0,2017.0
1167.0,,Gnodtke,Eckhard,1958.0,CDU,66.0,ST,9.0,2017.0
1168.0,,Gnotke,Henner,1938.0,ÖDP,,BE,7.0,2017.0
1169.0,,Göbel,Thomas,1971.0,AfD,,SN,13.0,2017.0
1170.0,,Göbel,Maximilian,1991.0,CDU,,RP,32.0,2017.0
1171.0,,Göbel,Thomas Marc,1965.0,PIRATEN,,RP,4.0,2017.0
1172.0,,Göbel,Harald,1967.0,DM,,BY,8.0,2017.0
1173.0,Dr.,Gochermann,Josef,1960.0,CDU,,NW,78.0,2017.0
1174.0,,Goda,Walter,1962.0,CDU,,NI,54.0,2017.0
1175.0,,Goebel,Andreas,1964.0,MLPD,,SL,3.0,2017.0
1176.0,,Goebel,Jakob,1992.0,Die PARTEI,,SH,7.0,2017.0
1177.0,,Goebel,Michael Horst,1958.0,AfD,179.0,,,2017.0
1178.0,,Goerz,Volker,1967.0,GRÜNE,286.0,BW,32.0,2017.0
1179.0,Dr.,Goetze,Erik,1956.0,CDU,,RP,40.0,2017.0
1180.0,,Goffart,Bernd,1966.0,CDU,,NW,65.0,2017.0
1181.0,,Göggelmann,Ute,1959.0,ÖDP,,BW,13.0,2017.0
1182.0,,Göggelmann,Klaus,1960.0,ÖDP,,BW,19.0,2017.0
1183.0,,Gogröf,Victor,1993.0,Die PARTEI,278.0,BW,22.0,2017.0
1184.0,,Gogröf,Sonnhild,1962.0,Die PARTEI,,BW,23.0,2017.0
1185.0,Dr.,Gohl,Christopher,1974.0,FDP,290.0,BW,13.0,2017.0
1186.0,,Gohlke,Nicole Stephanie,1975.0,DIE LINKE,219.0,BY,2.0,2017.0
1187.0,,Gökhan,Zeki,1956.0,DIE LINKE,91.0,NW,14.0,2017.0
1188.0,,Goldbach,Eva,1965.0,GRÜNE,173.0,HE,7.0,2017.0
1189.0,,Goldstein,Kai,1970.0,Die PARTEI,,SN,10.0,2017.0
1190.0,,Goliewski,Matthias,1966.0,DM,,NW,9.0,2017.0
1191.0,,Golland,Jens Bruno,1966.0,PIRATEN,49.0,,,2017.0
1192.0,,Gollombeck,Sabine,1960.0,AfD,79.0,,,2017.0
1193.0,,Gonschorek,Sonja,1979.0,GRÜNE,,TH,12.0,2017.0
1194.0,,Gontrum,Christel,1961.0,CDU,,HE,31.0,2017.0
1195.0,Dr.,Goodwin,Bernhard,1979.0,SPD,220.0,BY,43.0,2017.0
1196.0,,Göpel,Detlev,1953.0,V-Partei³,,BE,6.0,2017.0
1197.0,,Göpel,Gabriele,1950.0,V-Partei³,,BE,7.0,2017.0
1198.0,,Göpper,Monika,1967.0,GRÜNE,17.0,,,2017.0
1199.0,,Gorden,Oliver,1971.0,DM,,NI,7.0,2017.0
1200.0,,Görgens,Sven,1980.0,FDP,143.0,,,2017.0
1201.0,,Göring-Eckardt,Katrin,1966.0,GRÜNE,193.0,TH,1.0,2017.0
1202.0,,Görlich,Günther,1961.0,FREIE WÄHLER,219.0,BY,24.0,2017.0
1203.0,,Görmann,Horst Günter,1953.0,NPD,55.0,HB,1.0,2017.0
1204.0,,Gorr,Thomas Axel,1968.0,NPD,,HE,10.0,2017.0
1205.0,,Görres,Falko,1981.0,Die PARTEI,,HE,6.0,2017.0
1206.0,,Gorsleben,Roland,1961.0,Die PARTEI,16.0,,,2017.0
1207.0,,Görzel,Volker,1970.0,FDP,95.0,NW,40.0,2017.0
1208.0,,von Gottberg,Wilhelm,1940.0,AfD,,NI,4.0,2017.0
1209.0,,Götte,Verena,1988.0,CDU,,NW,68.0,2017.0
1210.0,,Gottesleben,Jörg,1968.0,FREIE WÄHLER,,TH,7.0,2017.0
1211.0,,Gottfried,Matthias,1987.0,Tierschutzpartei,259.0,BW,6.0,2017.0
1212.0,,Gotthardt,Tobias,1977.0,FREIE WÄHLER,233.0,BY,25.0,2017.0
1213.0,,Gottschalk,Kay,1965.0,AfD,111.0,NW,4.0,2017.0
1214.0,,Gottwald,Johannes,1982.0,SPD,,RP,17.0,2017.0
1215.0,,Götze-Eismann,Inge Kerstin,1955.0,CDU,,TH,11.0,2017.0
1216.0,,Gotzhein,Vanessa,1989.0,BGE,,HB,4.0,2017.0
1217.0,,Graage,Eckard Hans Uwe,1954.0,CDU,22.0,HH,6.0,2017.0
1218.0,,Grabmann,Karlheinz,1948.0,FREIE WÄHLER,183.0,HE,26.0,2017.0
1219.0,,Gräbner,Hannes Hartmut,1967.0,SPD,223.0,BY,44.0,2017.0
1220.0,,Grabowski,Rainer,1966.0,DKP,,HE,13.0,2017.0
1221.0,,Grade,David Helmut Johannes,1980.0,PIRATEN,,NW,4.0,2017.0
1222.0,,Graenert,Stephan,1981.0,Die PARTEI,,MV,7.0,2017.0
1223.0,Dr.,Graetschel,Harald,1950.0,ÖDP,,BE,3.0,2017.0
1224.0,,Grahl,Dietmar,1962.0,NPD,159.0,,,2017.0
1225.0,,Grämer,Etienne,1996.0,Die PARTEI,,SN,14.0,2017.0
1226.0,,Grammel,Julia,1963.0,DIE LINKE,,NI,13.0,2017.0
1227.0,,Gränert,Robert,1980.0,Die PARTEI,,MV,3.0,2017.0
1228.0,,Gräser,Jens,1967.0,SPD,,SL,11.0,2017.0
1229.0,,Graßler,Katharina,1986.0,PIRATEN,233.0,BY,3.0,2017.0
1230.0,Prof. Dr.,Grau,Armin,1959.0,GRÜNE,,RP,8.0,2017.0
1231.0,,Graubner,Pablo Karl,1983.0,DKP,,HE,11.0,2017.0
1232.0,Dr.,Graunke,Katharina Luise,1982.0,ÖDP,221.0,,,2017.0
1233.0,,Greb,Eva-Luise,1989.0,SPD,,RP,18.0,2017.0
1234.0,,Greim,Oswald,1954.0,DIE LINKE,240.0,,,2017.0
1235.0,,Grein,Maria,1985.0,MLPD,,RP,2.0,2017.0
1236.0,,Gremmels,Timon,1976.0,SPD,168.0,HE,21.0,2017.0
1237.0,,Gremminger,Wolfgang Peter,1964.0,AfD,,BW,24.0,2017.0
1238.0,,Grenda,Frank Bodo,1967.0,PIRATEN,,NW,17.0,2017.0
1239.0,,Grewers,Edna Gwendolyn Daphne,1995.0,Die PARTEI,,HE,23.0,2017.0
1240.0,,Grey,Thomas,1975.0,NPD,,ST,1.0,2017.0
1241.0,,Grieger,Arno,1946.0,DKP,,HE,21.0,2017.0
1242.0,,Gries,Hildegard,1950.0,CDU,,SL,10.0,2017.0
1243.0,,Griesbaum,Joachim Robert Maria,1955.0,MLPD,,HH,4.0,2017.0
1244.0,,Griese,Kerstin,1966.0,SPD,105.0,NW,4.0,2017.0
1245.0,,Griewel,Fabian,1997.0,FDP,146.0,,,2017.0
1246.0,Dr.,Grimm,Benjamin Herbert,1984.0,SPD,58.0,BB,6.0,2017.0
1247.0,,Grimm,Christoph Herbert Walter,1957.0,AfD,13.0,MV,6.0,2017.0
1248.0,,Grimm,Andreas,1972.0,DKP,,BW,6.0,2017.0
1249.0,,Grimm,Belinda,1975.0,V-Partei³,,BE,2.0,2017.0
1250.0,,Grimm,Ulrike Eleonore,1962.0,CSU,,BY,43.0,2017.0
1251.0,,Grimmenstein-Balas,Marianne,1946.0,DiB,,NW,14.0,2017.0
1252.0,,Grobert,Rhavin,1975.0,Die PARTEI,78.0,,,2017.0
1253.0,,Groden-Kranich,Ursula,1965.0,CDU,205.0,RP,11.0,2017.0
1254.0,,Gröhe,Hermann,1961.0,CDU,108.0,NW,1.0,2017.0
1255.0,,Gröhler,Klaus-Dieter,1966.0,CDU,80.0,,,2017.0
1256.0,,Groll,Erna-Kathrein,1959.0,GRÜNE,256.0,BY,46.0,2017.0
1257.0,,Gröninger,Theresa Annalena,1993.0,CDU,,HB,5.0,2017.0
1258.0,,Gros,Christian Philipp,1986.0,PIRATEN,,SL,3.0,2017.0
1259.0,,Grosch,Katja,1970.0,FDP,194.0,TH,10.0,2017.0
1260.0,,Groß,Michael Peter,1956.0,SPD,122.0,NW,39.0,2017.0
1261.0,,Groß,Reinhold,1961.0,DM,,BW,6.0,2017.0
1262.0,,Groß,Evelin Susanne,1958.0,CDU,,TH,13.0,2017.0
1263.0,,Groß,Arno,1950.0,AfD,185.0,,,2017.0
1264.0,,Große,Steffen,1967.0,FREIE WÄHLER,157.0,SN,1.0,2017.0
1265.0,,Grosse-Brömer,Michael,1960.0,CDU,36.0,NI,2.0,2017.0
1266.0,,Großklaus,Norbert,1959.0,GRÜNE,284.0,BW,24.0,2017.0
1267.0,,Großkopf,Tristan,1999.0,MLPD,,BE,6.0,2017.0
1268.0,Dr.,Großkurth,Gerhard Friedrich,1961.0,AfD,255.0,,,2017.0
1269.0,,Großöhmigen,Holger,1961.0,NPD,71.0,,,2017.0
1270.0,,Grote,André,1968.0,FDP,30.0,NI,22.0,2017.0
1271.0,,Grotelüschen,Astrid Katharina Josefine,1964.0,CDU,28.0,NI,10.0,2017.0
1272.0,,Groth,Klaus,1949.0,MLPD,,BE,9.0,2017.0
1273.0,,Grötsch,Hans Martin,1979.0,FREIE WÄHLER,239.0,BY,15.0,2017.0
1274.0,,Grötsch,Uli,1975.0,SPD,235.0,BY,11.0,2017.0
1275.0,,Grötzsch,Stefan,1986.0,Die PARTEI,,HE,16.0,2017.0
1276.0,,Grübel,Markus,1959.0,CDU,261.0,,,2017.0
1277.0,,Gruber,Thomas,1980.0,CDU,,BW,18.0,2017.0
1278.0,,Gruber,Andreas Friedrich,1946.0,BP,,BY,18.0,2017.0
1279.0,,Gruber,Thomas,1966.0,AfD,,BW,17.0,2017.0
1280.0,,Grugelke,Claus,1956.0,AfD,48.0,,,2017.0
1281.0,,Grühl,Hedwig Ursula,1947.0,Tierschutzallianz,,ST,6.0,2017.0
1282.0,,Gruhn,Rosemarie,1958.0,SPD,,SL,4.0,2017.0
1283.0,,Gruler,Barbara,1970.0,CDU,,BW,29.0,2017.0
1284.0,Dr.,Grumbach,Hans-Joachim,1967.0,FREIE WÄHLER,,NW,10.0,2017.0
1285.0,,Grund,Manfred,1955.0,CDU,189.0,TH,1.0,2017.0
1286.0,,Grundl,Erhard,1963.0,GRÜNE,231.0,BY,8.0,2017.0
1287.0,,Gründler,Birgitta,1961.0,BüSo,160.0,SN,3.0,2017.0
1288.0,,Gründler,Michael,1958.0,BüSo,159.0,SN,2.0,2017.0
1289.0,,Grundmann,Oliver Klaus,1971.0,CDU,30.0,NI,21.0,2017.0
1290.0,,Gruner,Michael,1976.0,EB: Gruner,191.0,,,2017.0
1291.0,,Grunert,Matthias,1979.0,SPD,,BB,26.0,2017.0
1292.0,,Grünewald,Axel,1981.0,Die PARTEI,,ST,9.0,2017.0
1293.0,,Grüning,Rolf,1959.0,DIE LINKE,276.0,,,2017.0
1294.0,,Grunwald,Roja Katharina Maja,1982.0,Die Humanisten,,NW,2.0,2017.0
1295.0,,Grünwald,Werner,1954.0,DKP,59.0,,,2017.0
1296.0,,Grupe,Alexander,1978.0,Die PARTEI,19.0,HH,1.0,2017.0
1297.0,,Grupp,Heiko,1949.0,MLPD,110.0,,,2017.0
1298.0,,Grüß,Sebastian,1987.0,Die PARTEI,,HB,2.0,2017.0
1299.0,,Grütte,Antje,1962.0,MLPD,,BB,5.0,2017.0
1300.0,,Grütters,Monika,1962.0,CDU,85.0,BE,1.0,2017.0
1301.0,,Guderjahn,Marcel,1981.0,MG,69.0,,,2017.0
1302.0,Dr.,Gund,Madline,1987.0,CDU,,BW,59.0,2017.0
1303.0,Dr.,Gundelach,Herlind,1949.0,CDU,23.0,HH,5.0,2017.0
1304.0,,Gundlach,Lutz Horst Uwe,1959.0,Die PARTEI,,TH,7.0,2017.0
1305.0,,Günther,Helmut,1952.0,FREIE WÄHLER,,TH,8.0,2017.0
1306.0,,Günther,Carsten,1966.0,AfD,192.0,,,2017.0
1307.0,,Günther,Johannes Erich Tino,1962.0,FDP,164.0,,,2017.0
1308.0,,Güntzler,Fritz,1966.0,CDU,53.0,NI,9.0,2017.0
