id,Titel,Nachname,Vornamen,Geburtsjahr,Gruppenname,WahlkreisNr,LandId,Listenplatz,Jahr
1354.0,,Gärtner,Lisa Ursula,1986,MLPD,123.0,NI,1.0,2021.0
1355.0,,Lustig,Frank Gustav,1967,dieBasis,123.0,,,2021.0
1356.0,,Wetklo,Ronald Günter,1959,EB: Wetklo,123.0,,,2021.0
1357.0,,Spahn,Jens Georg,1980,CDU,124.0,NW,4.0,2021.0
1358.0,,Lahrkamp,Sarah,1981,SPD,124.0,NW,24.0,2021.0
1359.0,,Brockmeier,Alexander,1992,FDP,124.0,NW,41.0,2021.0
1360.0,,Etgeton,Torsten,1970,AfD,124.0,,,2021.0
1361.0,,Schoo,Alexandra,1987,GRÜNE,124.0,NW,37.0,2021.0
1362.0,,Bresch,Gerrit,1992,DIE LINKE,124.0,,,2021.0
1363.0,,Nowak,Lars,1990,Die PARTEI,124.0,,,2021.0
1364.0,,Krafczyk,Markus,1978,FREIE WÄHLER,124.0,NW,1.0,2021.0
1365.0,,Volmering,Sven,1976,CDU,125.0,,,2021.0
1366.0,,Gerdes,Michael,1960,SPD,125.0,NW,41.0,2021.0
1367.0,,Steinzen,Sebastian,1976,FDP,125.0,NW,54.0,2021.0
1368.0,,Bauer,Detlef,1960,AfD,125.0,,,2021.0
1369.0,,Wiesweg,Kim Alexandra,1997,GRÜNE,125.0,NW,55.0,2021.0
1370.0,,Ellermann,Lisa,2002,DIE LINKE,125.0,,,2021.0
1371.0,,Lilienthal,Ingo,1977,Die PARTEI,125.0,,,2021.0
1372.0,,Kersken,Bärbel,1964,MLPD,125.0,,,2021.0
1373.0,,Wingold,Jörg,1954,DKP,125.0,NW,18.0,2021.0
1374.0,,Manniegel,Norbert,1966,dieBasis,125.0,,,2021.0
1375.0,,Berger,Klausjochen,1971,LKR,125.0,NW,5.0,2021.0
1376.0,,König,Anne,1984,CDU,126.0,,,2021.0
1377.0,,Heselhaus,Nadine,1978,SPD,126.0,NW,10.0,2021.0
1378.0,,Busen,Karlheinz,1951,FDP,126.0,NW,11.0,2021.0
1379.0,Dr.,Espendiller,Michael,1989,AfD,126.0,NW,6.0,2021.0
1380.0,,Lammersmann,Bernhard Theodor,1964,GRÜNE,126.0,,,2021.0
1381.0,,Frieg,Michael,1990,DIE LINKE,126.0,,,2021.0
1382.0,,Finke,Tobias,1997,Die PARTEI,126.0,,,2021.0
1383.0,,Nitsche,Bastian,1974,FREIE WÄHLER,126.0,NW,13.0,2021.0
1384.0,,Henrichmann,Marc,1976,CDU,127.0,,,2021.0
1385.0,,Waldmann,Johannes,1988,SPD,127.0,NW,39.0,2021.0
1386.0,,Arning,René,1991,FDP,127.0,NW,50.0,2021.0
1387.0,Dr.,Martin,Leonhard,1961,AfD,127.0,,,2021.0
1388.0,Dr.,Spallek,Anne Monika,1968,GRÜNE,127.0,NW,21.0,2021.0
1389.0,,Stegemann,Klaus Julius,1960,DIE LINKE,127.0,,,2021.0
1390.0,,Heitbaum,Stephan,1974,FREIE WÄHLER,127.0,,,2021.0
1391.0,,Eul,Heinz,1965,dieBasis,127.0,,,2021.0
1392.0,,Karliczek,Anja Maria-Antonia,1971,CDU,128.0,NW,2.0,2021.0
1393.0,,Coße,Jürgen,1969,SPD,128.0,NW,29.0,2021.0
1394.0,,Markert,Christian,1987,FDP,128.0,NW,49.0,2021.0
1395.0,,Elixmann,Florian Michael,1987,AfD,128.0,,,2021.0
1396.0,Dr.,Gesenhues,Jan-Niclas,1990,GRÜNE,128.0,NW,8.0,2021.0
1397.0,,Vogler,Kathrin,1963,DIE LINKE,128.0,NW,5.0,2021.0
1398.0,,Pelster,Heidi,1974,Die PARTEI,128.0,,,2021.0
1399.0,,Reichert,Ludwig,1956,FREIE WÄHLER,128.0,,,2021.0
1400.0,,Recker,Burkhard,1957,dieBasis,128.0,,,2021.0
1401.0,,Georgiou,Gabriele,1955,EB: Georgiou,128.0,,,2021.0
1402.0,,Kaldewei,Hendrik,1973,EB: Kaldewei,128.0,,,2021.0
1403.0,Dr.,Nacke,Stefan,1976,CDU,129.0,NW,18.0,2021.0
1404.0,,Schulze,Svenja,1968,SPD,129.0,NW,2.0,2021.0
1405.0,,Kretzer,Klaus,1978,FDP,129.0,NW,36.0,2021.0
1406.0,,Birke,Helmut Gerhard,1954,AfD,129.0,,,2021.0
1407.0,,Klein-Schmeink,Maria Anna,1958,GRÜNE,129.0,NW,7.0,2021.0
1408.0,,Sawilla,Kira,2000,DIE LINKE,129.0,,,2021.0
1409.0,,Scholle,Roland,1978,Die PARTEI,129.0,,,2021.0
1410.0,,Wirl,Olaf Albert Dietmar,1967,FREIE WÄHLER,129.0,NW,12.0,2021.0
1411.0,,Möller,Alina Deborah Florence,1994,ÖDP,129.0,NW,8.0,2021.0
1412.0,,Stolper,Manfred,1962,DKP,129.0,,,2021.0
1413.0,,Balint,Peter Michael,1950,dieBasis,129.0,,,2021.0
1414.0,,Beckmann,Carina,1992,Volt,129.0,NW,5.0,2021.0
1415.0,,Dumberger,Andrea Brigitte,1957,EB: Dumberger,129.0,,,2021.0
1416.0,,Geselbracht,Sarah Ranjana,1975,EB: Geselbracht,129.0,,,2021.0
1417.0,,Rehbaum,Henning,1973,CDU,130.0,,,2021.0
1418.0,,Daldrup,Bernhard,1956,SPD,130.0,NW,9.0,2021.0
1419.0,Dr.,Niedostadek,Oliver,1974,FDP,130.0,NW,22.0,2021.0
1420.0,,Dinter,Dennis,1979,AfD,130.0,,,2021.0
1421.0,,Wessels,Jessica,1980,GRÜNE,130.0,,,2021.0
1422.0,,Jenkel,Reiner Erwin,1950,DIE LINKE,130.0,,,2021.0
1423.0,,Göbel,Joachim,1963,Die PARTEI,130.0,,,2021.0
1424.0,,Gerhardt,Ludger,1996,ÖDP,130.0,,,2021.0
1425.0,,Hesse,Thomas,1963,dieBasis,130.0,NW,16.0,2021.0
1426.0,,Brehm,Marius,2000,EB: Brehm,130.0,,,2021.0
1427.0,,Brinkhaus,Ralph,1968,CDU,131.0,NW,3.0,2021.0
1428.0,,Korkmaz-Emre,Elvan,1985,SPD,131.0,NW,34.0,2021.0
1429.0,,Büker,Patrick,1991,FDP,131.0,NW,25.0,2021.0
1430.0,,Nußbaum,Axel,1962,AfD,131.0,,,2021.0
1431.0,,Stölting,Sebastian,1990,GRÜNE,131.0,NW,34.0,2021.0
1432.0,,Cirlini,Camila,1965,DIE LINKE,131.0,,,2021.0
1433.0,,Hanneforth,Ann-Katrin,1990,Die PARTEI,131.0,NW,17.0,2021.0
1434.0,,Funke,Kai,1991,FREIE WÄHLER,131.0,NW,10.0,2021.0
1435.0,,Markmann,René,1985,dieBasis,131.0,NW,22.0,2021.0
1436.0,,Martinschledde,Werner,1967,EB: Martinschledde,131.0,,,2021.0
1437.0,,Zajonc,Anna,1976,EB: Zajonc,131.0,,,2021.0
1438.0,Dr.,Westerwelle,Angelika,1962,CDU,132.0,NW,32.0,2021.0
1439.0,Dr.,Esdar,Wiebke,1984,SPD,132.0,NW,16.0,2021.0
1440.0,,Schlifter-de la Fontaine,Jan Maik,1975,FDP,132.0,NW,34.0,2021.0
1441.0,,Kneller,Maximilian,1993,AfD,132.0,NW,16.0,2021.0
1442.0,,Haßelmann,Britta Maria,1961,GRÜNE,132.0,NW,1.0,2021.0
1443.0,,Straetmanns,Friedrich Karl Otto,1961,DIE LINKE,132.0,NW,10.0,2021.0
1444.0,,Nitsche,Tjark,1999,Die PARTEI,132.0,,,2021.0
1445.0,,Schultka,Reinhard Harald,1959,MLPD,132.0,,,2021.0
1446.0,Dr.,Wächter,Hans-Jürgen Karl,1962,dieBasis,132.0,,,2021.0
1447.0,,Upmeier zu Belzen,Stefan,1965,Volt,132.0,NW,24.0,2021.0
1448.0,,Ebmeyer,Joachim Simon,1985,CDU,133.0,NW,37.0,2021.0
1449.0,,Schwartze,Stefan,1974,SPD,133.0,NW,11.0,2021.0
1450.0,,Teutrine,Jens,1993,FDP,133.0,NW,18.0,2021.0
1451.0,,Schulze,Sebastian Richard,1976,AfD,133.0,,,2021.0
1452.0,,Babenhauserheide,Maik,1975,GRÜNE,133.0,NW,40.0,2021.0
1453.0,,Lieberum,Jan,2000,DIE LINKE,133.0,,,2021.0
1454.0,,Möller,Laura,1993,Die PARTEI,133.0,,,2021.0
1455.0,,Taborsky,Evelyn,1957,FREIE WÄHLER,133.0,,,2021.0
1456.0,,Amidzic,Radisa,1978,dieBasis,133.0,,,2021.0
1457.0,Dr.,Sonnabend,Martin,1954,EB: Sonnabend,133.0,,,2021.0
1458.0,Dr.,Vogt,Oliver,1977,CDU,134.0,NW,19.0,2021.0
1459.0,,Post,Achim Jürgen,1959,SPD,134.0,NW,13.0,2021.0
1460.0,,Schäffler,Frank Uwe,1968,FDP,134.0,NW,9.0,2021.0
1461.0,,Landwehr,Sebastian,1989,AfD,134.0,,,2021.0
1462.0,,Gambir,Schahina,1991,GRÜNE,134.0,NW,19.0,2021.0
1463.0,,Kegel,Jule,2001,DIE LINKE,134.0,,,2021.0
1464.0,,Schmitz,Sebastian Peter,1980,Die PARTEI,134.0,,,2021.0
1465.0,,Müller,August Walter Michael,1949,FREIE WÄHLER,134.0,NW,16.0,2021.0
1466.0,,Lorenzen,Stephan,1969,dieBasis,134.0,,,2021.0
1467.0,,Janzen,Dietrich,1958,Bündnis C,134.0,NW,3.0,2021.0
1468.0,,Vieregge,Kerstin,1976,CDU,135.0,NW,17.0,2021.0
1469.0,,Berghahn,Jürgen,1960,SPD,135.0,NW,46.0,2021.0
1470.0,,Sauter,Christian,1980,FDP,135.0,NW,16.0,2021.0
1471.0,,Hemmelgarn,Udo Theodor,1959,AfD,135.0,NW,13.0,2021.0
1472.0,,Wagener,Robin Till Nils Johannes,1980,GRÜNE,135.0,NW,10.0,2021.0
1473.0,,Brinkmann,Walter,1955,DIE LINKE,135.0,,,2021.0
1474.0,,Hartmann,Niklas,1996,Die PARTEI,135.0,NW,80.0,2021.0
1475.0,,Ochsenfahrt,Ralf,1963,FREIE WÄHLER,135.0,,,2021.0
1476.0,,Haberkorn,Enrico,1975,dieBasis,135.0,NW,8.0,2021.0
1477.0,,Haupt,Michael,1968,LKR,135.0,,,2021.0
1478.0,,Haase,Christian,1966,CDU,136.0,,,2021.0
1479.0,Dr.,Kros,Ulrich,1970,SPD,136.0,NW,59.0,2021.0
1480.0,,Kuffner,Tanja,1972,FDP,136.0,NW,47.0,2021.0
1481.0,,Lange,Klaus,1961,AfD,136.0,,,2021.0
1482.0,,Riesmeier,Niklas,1991,GRÜNE,136.0,NW,54.0,2021.0
1483.0,,Wolf,Alina,1993,DIE LINKE,136.0,,,2021.0
1484.0,,Thiel,Annalena,2000,Die PARTEI,136.0,NW,57.0,2021.0
1485.0,,Schröder,Michael,1958,FREIE WÄHLER,136.0,,,2021.0
1486.0,,Fröhlingsdorf,Sandra,1971,dieBasis,136.0,NW,5.0,2021.0
1487.0,Dr.,Linnemann,Carsten Christoffer,1977,CDU,137.0,,,2021.0
1488.0,,Blienert,Burkhard Karl Erich,1966,SPD,137.0,NW,52.0,2021.0
1489.0,,Özmen,Roze,1971,FDP,137.0,NW,37.0,2021.0
1490.0,,Koch,Günter,1959,AfD,137.0,,,2021.0
1491.0,,Schlüter,Jörg,1962,GRÜNE,137.0,,,2021.0
1492.0,,Schu,Martina,1964,DIE LINKE,137.0,NW,13.0,2021.0
1493.0,,Martens,Rosanna,1996,Die PARTEI,137.0,NW,46.0,2021.0
1494.0,,Arlt,Günter,1952,FREIE WÄHLER,137.0,,,2021.0
1495.0,,Löper,Anna Hilde,1958,dieBasis,137.0,NW,14.0,2021.0
1496.0,,Nienhaus,Ernst Christian,1960,CDU,138.0,NW,49.0,2021.0
1497.0,,Schisanowski,Timo,1981,SPD,138.0,NW,51.0,2021.0
1498.0,,Helling-Plahr,Katrin,1986,FDP,138.0,NW,15.0,2021.0
1499.0,,Geitz,Andreas,1964,AfD,138.0,,,2021.0
1500.0,Dr.,Dahmen,Janosch,1981,GRÜNE,138.0,NW,24.0,2021.0
1501.0,,Hentschel,Ingo,1962,DIE LINKE,138.0,,,2021.0
1502.0,,Sarakatsanos,Athanasios,1992,Die PARTEI,138.0,,,2021.0
1503.0,,Buschner,Sara,1970,FREIE WÄHLER,138.0,,,2021.0
1504.0,,Funk,Reinhard Johannes,1958,MLPD,138.0,,,2021.0
1505.0,,Effenberger,Markus,1980,dieBasis,138.0,,,2021.0
1506.0,,Tropp,Michael Stefan,1960,EB: Tropp,138.0,,,2021.0
1507.0,,Ziebs,Hartmut,1959,CDU,139.0,NW,45.0,2021.0
1508.0,,Echeverria,Inaki Axel,1980,SPD,139.0,NW,31.0,2021.0
1509.0,,Neumann,Anna Patrizia,1994,FDP,139.0,NW,28.0,2021.0
1510.0,,Korte,Carl-Dietrich,1960,AfD,139.0,,,2021.0
1511.0,,Gießwein,Ina Maike,1983,GRÜNE,139.0,NW,33.0,2021.0
1512.0,,Jost,Clemens,1998,DIE LINKE,139.0,,,2021.0
1513.0,,Hanses,Michael,1966,Die PARTEI,139.0,NW,71.0,2021.0
1514.0,,Tiggemann,Eric,1970,PIRATEN,139.0,NW,7.0,2021.0
1515.0,,Michaelis,Thorsten,1971,FREIE WÄHLER,139.0,,,2021.0
1516.0,,Czylwick,Achim,1954,MLPD,139.0,,,2021.0
1517.0,Dr.,Kirchner,Michael Thomas,1971,dieBasis,139.0,,,2021.0
1518.0,,Schütz,Fabian Richard,1981,CDU,140.0,NW,39.0,2021.0
1519.0,,Schäfer,Axel Helmut,1952,SPD,140.0,NW,54.0,2021.0
1520.0,,Beek,Olaf Karl Wilhelm,1967,FDP,140.0,NW,17.0,2021.0
1521.0,,Lucks,Max,1997,GRÜNE,140.0,NW,14.0,2021.0
1522.0,,Dagdelen,Sevim,1975,DIE LINKE,140.0,NW,3.0,2021.0
1523.0,,Bormann,Lena Maria Christina,1983,Die PARTEI,140.0,NW,23.0,2021.0
1524.0,,Vöhringer,Anna Katharina,1995,MLPD,140.0,NW,3.0,2021.0
1525.0,,Ugodnikov,Yan,1988,Die Humanisten,140.0,,,2021.0
1526.0,Dr.,Triebel,Andreas Conrad,1945,dieBasis,140.0,,,2021.0
1527.0,,Bußmann,Christoph,1988,CDU,141.0,NW,53.0,2021.0
1528.0,,Müntefering,Michelle-Jasmin Gabriele,1980,SPD,141.0,NW,36.0,2021.0
1529.0,,Füßmann,Klaus Wilhelm,1957,FDP,141.0,NW,43.0,2021.0
1530.0,,Dossenbach,Markus,1968,AfD,141.0,,,2021.0
1531.0,,Liedtke,Jacob,1988,GRÜNE,141.0,NW,48.0,2021.0
1532.0,,Oekentorp,Felix Johannes,1963,DIE LINKE,141.0,NW,20.0,2021.0
1533.0,,Sippel,Nana Miriam,1985,Die PARTEI,141.0,,,2021.0
1534.0,,Walter,Andreas,1962,FREIE WÄHLER,141.0,NW,18.0,2021.0
1535.0,,Weispfenning,Peter Georg,1967,MLPD,141.0,HE,1.0,2021.0
1536.0,,Heiermann,Sven,1977,dieBasis,141.0,,,2021.0
1537.0,,Wegener,Klaus,1961,CDU,142.0,NW,63.0,2021.0
1538.0,,Peick,Jens,1981,SPD,142.0,NW,57.0,2021.0
1539.0,,Senga,Roman,1982,FDP,142.0,,,2021.0
1540.0,,Garbe,Heinrich Theodor,1955,AfD,142.0,,,2021.0
1541.0,,Kurth,Markus,1966,GRÜNE,142.0,NW,22.0,2021.0
1542.0,,Huber,Ann-Christin,1991,DIE LINKE,142.0,,,2021.0
1543.0,,Bülow,Marco,1971,Die PARTEI,142.0,NW,3.0,2021.0
1544.0,,Badura,Michael,1962,Tierschutzpartei,142.0,NW,3.0,2021.0
1545.0,,Krause,Mario,1973,FREIE WÄHLER,142.0,,,2021.0
1546.0,,Rißmann,Sarah-Ines,1984,MLPD,142.0,NW,7.0,2021.0
1547.0,,Brenner,Hanfried Lothar,1943,DKP,142.0,,,2021.0
1548.0,,Lohse,Achim,1974,dieBasis,142.0,,,2021.0
1549.0,,Staiger,Daniel,1985,Volt,142.0,NW,2.0,2021.0
1550.0,,Hofmann,Paul Hendrik,2002,EB: Hofmann,142.0,,,2021.0
1551.0,,Trojanowski,Noah Georg,2002,EB: Trojanowski,142.0,,,2021.0
1552.0,,Depenbrock,Michael,1970,CDU,143.0,NW,50.0,2021.0
1553.0,,Poschmann,Sabine,1968,SPD,143.0,NW,6.0,2021.0
1554.0,,Löhrer,Frieder Cornelius,1956,FDP,143.0,,,2021.0
1555.0,,Helferich,Matthias,1988,AfD,143.0,NW,7.0,2021.0
1556.0,Prof. Dr.,Weber,Anke,1982,GRÜNE,143.0,NW,43.0,2021.0
1557.0,,Lemke,Sonja Janet,1991,DIE LINKE,143.0,,,2021.0
1558.0,,Goerdt,Sandra,1974,Die PARTEI,143.0,,,2021.0
1559.0,,Linde,Stephanie,1976,Tierschutzpartei,143.0,NW,6.0,2021.0
1560.0,,Häger,Iris,1971,FREIE WÄHLER,143.0,,,2021.0
1561.0,,Kossack,Klara,1991,MLPD,143.0,,,2021.0
1562.0,,Märtin,Nils,1977,DKP,143.0,,,2021.0
1563.0,,Meyer,Nancy,1983,Volt,143.0,NW,11.0,2021.0
1564.0,,Hüppe,Hubert Wilhelm,1956,CDU,144.0,NW,21.0,2021.0
1565.0,,Kaczmarek,Oliver,1970,SPD,144.0,NW,15.0,2021.0
1566.0,,Gülden,Suat Niyazi,1997,FDP,144.0,NW,38.0,2021.0
1567.0,,Lehmann,Ulrich,1970,AfD,144.0,,,2021.0
1568.0,,Sacher,Michael,1964,GRÜNE,144.0,NW,28.0,2021.0
1569.0,,Meier,Andreas Rolf Wilhelm,1976,DIE LINKE,144.0,,,2021.0
1570.0,,Cieszynski,Thomas,1967,FREIE WÄHLER,144.0,,,2021.0
1571.0,,Thylmann,Tobias Michael Karl,1955,MLPD,144.0,,,2021.0
1572.0,,Helios,Artur Markus,1965,dieBasis,144.0,,,2021.0
1573.0,,Peiler,Nadine Verena,1974,EB: Peiler,144.0,,,2021.0
1574.0,,Hilwig,Arnd,1973,CDU,145.0,NW,25.0,2021.0
1575.0,,Thews,Michael Eckardt,1964,SPD,145.0,NW,48.0,2021.0
1576.0,,Slunjski,Lucas,1995,FDP,145.0,NW,55.0,2021.0
1577.0,,Hennig,Robert,1958,AfD,145.0,,,2021.0
1578.0,,Kesztyüs,Martin Georg,1980,GRÜNE,145.0,NW,58.0,2021.0
1579.0,,Kämpfe,Rebekka Maria,1987,DIE LINKE,145.0,,,2021.0
1580.0,,Hellmig,Folke,1959,FREIE WÄHLER,145.0,NW,9.0,2021.0
1581.0,,Pfau,Dominik,1979,dieBasis,145.0,,,2021.0
1582.0,,Thies,Hans-Jürgen,1955,CDU,146.0,NW,31.0,2021.0
1583.0,,Hellmich,Wolfgang,1958,SPD,146.0,NW,21.0,2021.0
1584.0,,Griewel,Fabian,1997,FDP,146.0,NW,21.0,2021.0
1585.0,,Elsner von Gronow,Gerhard Helmuth Berengar,1978,AfD,146.0,,,2021.0
1586.0,,Miah,Mohammad Shahabuddin,1956,GRÜNE,146.0,NW,38.0,2021.0
1587.0,,Helle,Robert,1998,DIE LINKE,146.0,,,2021.0
1588.0,,Hudyma,Christine-Maria,1961,FREIE WÄHLER,146.0,,,2021.0
1589.0,,Sälzer,Wolfgang Martin,1960,dieBasis,146.0,,,2021.0
1590.0,,Merz,Joachim-Friedrich Martin Josef,1955,CDU,147.0,,,2021.0
1591.0,,Wiese,Dirk,1983,SPD,147.0,NW,5.0,2021.0
1592.0,,Cronenberg,Carl-Julius,1962,FDP,147.0,NW,14.0,2021.0
1593.0,,Strauß,Otto Winfried,1954,AfD,147.0,,,2021.0
1594.0,,Tillmann,Maria Anna Gertrud,1968,GRÜNE,147.0,NW,31.0,2021.0
1595.0,,Gössling,Karl-Ludwig,1957,DIE LINKE,147.0,,,2021.0
1596.0,,Hövelmann,Andreas Ernst Thomas,1984,Die PARTEI,147.0,,,2021.0
1597.0,,Vielhaber,Sebastian,1979,FREIE WÄHLER,147.0,,,2021.0
1598.0,,Selter,Klaus Wilhelm,1966,dieBasis,147.0,,,2021.0
1599.0,,Klein,Volkmar,1960,CDU,148.0,NW,24.0,2021.0
1600.0,,Licina-Bode,Luiza,1972,SPD,148.0,NW,32.0,2021.0
1601.0,,Müller,Guido,1973,FDP,148.0,NW,39.0,2021.0
1602.0,,Zoz,Henning,1964,AfD,148.0,,,2021.0
1603.0,,Kraft,Laura Manuela,1990,GRÜNE,148.0,NW,23.0,2021.0
1604.0,,Büdenbender,Ekkard,1969,DIE LINKE,148.0,,,2021.0
1605.0,,Wied,Tobias,1999,Die PARTEI,148.0,,,2021.0
1606.0,,Linde,Horst Günter,1960,FREIE WÄHLER,148.0,,,2021.0
1607.0,,Weber,Hubert,1957,dieBasis,148.0,,,2021.0
1608.0,,Berg,Inka Nicole Sonja,1973,Volt,148.0,NW,29.0,2021.0
1609.0,,Meister,Roland Matthäus,1953,EB: Meister,148.0,NW,17.0,2021.0
1610.0,,Müller,Florian Matthias,1987,CDU,149.0,,,2021.0
1611.0,,Baradari,Nezahat,1965,SPD,149.0,NW,26.0,2021.0
1612.0,,Vogel,Johannes,1982,FDP,149.0,NW,5.0,2021.0
1613.0,,Heger,Klaus,1955,AfD,149.0,,,2021.0
1614.0,,Thamm,Holger,1973,GRÜNE,149.0,,,2021.0
1615.0,,Ersching,Otto,1965,DIE LINKE,149.0,,,2021.0
1616.0,,Dieckmann,Sabrina,1980,FREIE WÄHLER,149.0,,,2021.0
1617.0,,Prevorcic,Engelbert Antonius,1953,DKP,149.0,,,2021.0
1618.0,,Welz,Dagmar Bärbel,1962,dieBasis,149.0,NW,12.0,2021.0
1619.0,,Ziemiak,Paul,1985,CDU,150.0,NW,6.0,2021.0
1620.0,,Lugk,Bettina,1982,SPD,150.0,NW,14.0,2021.0
1621.0,,Lipproß,Jochen,1957,FDP,150.0,NW,58.0,2021.0
1622.0,,Bläsing,Daniel,1985,AfD,150.0,,,2021.0
1623.0,,Stuckmann,Ingo,1967,GRÜNE,150.0,,,2021.0
1624.0,,Thomas-Lienkämper,Michael Martin,1962,DIE LINKE,150.0,,,2021.0
1625.0,,Siethoff,Michael,1970,Tierschutzpartei,150.0,NW,1.0,2021.0
1626.0,,Herbers,Hans Immanuel,1958,FREIE WÄHLER,150.0,,,2021.0
1627.0,,Radtke,Stefan,1961,dieBasis,150.0,,,2021.0
1628.0,,Bochmann,René,1969,AfD,151.0,SN,15.0,2021.0
1629.0,Dr.,Schenderlein,Christiane,1981,CDU,151.0,SN,2.0,2021.0
1630.0,,Rubach,Philipp Johannes,1996,DIE LINKE,151.0,SN,8.0,2021.0
1631.0,,Kleinke,Rüdiger Bernd Alfred,1969,SPD,151.0,SN,12.0,2021.0
1632.0,,Richter,Martin Max,1978,FDP,151.0,SN,6.0,2021.0
1633.0,,Korn,Denis,1977,GRÜNE,151.0,,,2021.0
1634.0,,Gutjahr,Karsten,1980,Die PARTEI,151.0,,,2021.0
1635.0,,Daiser,Chris,1992,FREIE WÄHLER,151.0,SN,11.0,2021.0
1636.0,,Strenger,Uta,1966,ÖDP,151.0,SN,2.0,2021.0
1637.0,,Klinger,Doreen,1982,dieBasis,151.0,,,2021.0
1638.0,,Asmus,Sven,1976,EB: Asmus,151.0,,,2021.0
1639.0,,Oschkinat,Sandro,1982,EB: Oschkinat,151.0,,,2021.0
1640.0,,Neumann,Christoph,1964,AfD,152.0,SN,9.0,2021.0
1641.0,,Lehmann,Jens,1967,CDU,152.0,SN,7.0,2021.0
1642.0,,Treu,Nina Sophie,1984,DIE LINKE,152.0,SN,7.0,2021.0
1643.0,,Mann,Holger,1979,SPD,152.0,SN,1.0,2021.0
1644.0,,Hobusch,René,1976,FDP,152.0,SN,12.0,2021.0
1645.0,,Müser,Marie Rose,1997,GRÜNE,152.0,SN,7.0,2021.0
1646.0,,Subat,Katharina Christina,1988,Die PARTEI,152.0,,,2021.0
1647.0,,Weidinger,Thomas,1962,FREIE WÄHLER,152.0,SN,1.0,2021.0
1648.0,,Wehemeyer-Blum,Rahel,1984,ÖDP,152.0,SN,6.0,2021.0
1649.0,,Kimmerle,Gudrun,1956,MLPD,152.0,SN,6.0,2021.0
1650.0,,Cherki,Kerry Charles,1970,dieBasis,152.0,SN,3.0,2021.0
1651.0,,Weidner,Kristina,1988,Die Humanisten,152.0,SN,5.0,2021.0
1652.0,,Härtlein,Ronald,1980,EB: Härtlein,152.0,,,2021.0
1653.0,,Hummitzsch,Karl-Heinz,1948,EB: Hummitzsch,152.0,,,2021.0
1654.0,,Kohl,Ralf Detlef,1965,EB: Kohl,152.0,,,2021.0
1655.0,,Bayer,Martin,1966,EB: Bayer,152.0,,,2021.0
1656.0,,Droese,Siegbert Frank,1969,AfD,153.0,SN,3.0,2021.0
1657.0,,Heller,Jessica,1990,CDU,153.0,SN,6.0,2021.0
1658.0,,Pellmann,Sören,1977,DIE LINKE,153.0,SN,2.0,2021.0
1659.0,,Sthamer,Nadja,1990,SPD,153.0,SN,6.0,2021.0
1660.0,,Jess,Peter,1980,FDP,153.0,SN,10.0,2021.0
1661.0,Dr.,Piechotta,Paula Louise,1986,GRÜNE,153.0,SN,1.0,2021.0
1662.0,,Kumbernuß,Thomas,1971,Die PARTEI,153.0,,,2021.0
1663.0,,Soudah,André,1976,FREIE WÄHLER,153.0,,,2021.0
1664.0,,Köhler,Thomas,1957,PIRATEN,153.0,SN,5.0,2021.0
1665.0,,Kretschmer,Tobias,1990,ÖDP,153.0,,,2021.0
1666.0,,Gäbel,Philipp,1987,MLPD,153.0,SN,3.0,2021.0
1667.0,,Rabold,Matti,1970,dieBasis,153.0,,,2021.0
1668.0,,Lehn,Jonas,1990,Die Humanisten,153.0,SN,6.0,2021.0
1669.0,,Schöllner,Ulrika,1959,EB: Schöllner,153.0,BY,10.0,2021.0
1670.0,,Naujok,Edgar,1960,AfD,154.0,SN,16.0,2021.0
1671.0,,Breitenbuch,Georg-Ludwig,1971,CDU,154.0,,,2021.0
1672.0,,Schramm,Julia Ulrike,1985,DIE LINKE,154.0,,,2021.0
1673.0,,Mascheck,Franziska,1979,SPD,154.0,SN,8.0,2021.0
1674.0,Dr.,Winne,Olaf Christian,1969,FDP,154.0,,,2021.0
1675.0,,Vialon,Matthias,1958,GRÜNE,154.0,,,2021.0
1676.0,,Küchler,Sabine,1987,Die PARTEI,154.0,SN,6.0,2021.0
1677.0,,Wendt,Denise Corinna,1994,FREIE WÄHLER,154.0,,,2021.0
1678.0,,Vauk,Harald Harry Bernhard,1957,ÖDP,154.0,,,2021.0
1679.0,Dr.,Toloczyki,Christian,1953,dieBasis,154.0,SN,13.0,2021.0
1680.0,,Zimmet,Daniel,1986,EB: Zimmet,154.0,,,2021.0
1681.0,,Lenk,Barbara,1982,AfD,155.0,SN,7.0,2021.0
1682.0,,Fischer,Sebastian,1981,CDU,155.0,SN,12.0,2021.0
1683.0,,Pohle,Markus,1991,DIE LINKE,155.0,SN,14.0,2021.0
1684.0,,Dzeyk,Stephanie,1991,SPD,155.0,,,2021.0
1685.0,,Schmidt Ramos,Johannes,1991,FDP,155.0,SN,11.0,2021.0
1686.0,,Beese,Karin,1981,GRÜNE,155.0,SN,15.0,2021.0
1687.0,,Bergmann,Theresa,1989,Die PARTEI,155.0,,,2021.0
1688.0,,Langerfeld,André,1971,FREIE WÄHLER,155.0,,,2021.0
1689.0,,Förster,Steffen Frank,1964,ÖDP,155.0,SN,5.0,2021.0
1690.0,,Hoppe,Maik,1968,dieBasis,155.0,SN,15.0,2021.0
1691.0,,Enge,Uwe,1962,LKR,155.0,,,2021.0
1692.0,,Hilse,Karsten,1964,AfD,156.0,SN,4.0,2021.0
